index,sentence,label
1592,Could you share the most recent sales data with me?,sales_report
1593,Is it possible to get a copy of the sales report for the last month?,sales_report
1594,"Please, could you forward the yearly sales analysis?",sales_report
1595,I need the sales report for the last fiscal year,sales_report
1596,Could you email me the latest sales performance report?,sales_report
1597,Can we go over the sales report together?,sales_report
1598,I'm interested in seeing the sales trends,sales_report
1599,Do you have the sales report ready for review?,sales_report
1600,What were our sales numbers for the previous period? I need the report.,sales_report
1601,Can you compile a sales report for the recent period?,sales_report
1602,I require the sales report for strategic planning,sales_report
1603,Could you update me with the latest sales report?,sales_report
1604,Please provide the sales figures for our review.,sales_report
1605,Can you extract the sales report for the current quarter?,sales_report
1606,I'd appreciate if you could share the quarterly sales insights.,sales_report
1607,May I request the sales summary for our last campaign?,sales_report
1608,Can you generate a report on yesterday's sales?,sales_report
1609,I'm looking for detailed sales analytics,sales_report
1610,Could you supply the sales report for our project evaluation?,sales_report
1611,What do the sales statistics look like? Please send me the report.,sales_report
1612,Can you dispatch the sales ledger for the past week?,sales_report
1613,I'd like to dissect the sales performance,sales_report
1614,Can you furnish me with the latest insights on our sales?,sales_report
1615,Could I have a glimpse at the sales report for our records?,sales_report
1616,Please prepare a comprehensive sales report for the board meeting.,sales_report
1617,Could you provide a breakdown of sales by region?,sales_report
1618,I need the sales report for inventory assessment,sales_report
1619,Can you draft a sales report focusing on customer demographics?,sales_report
1620,May I look at the sales forecast report for the next quarter?,sales_report
1621,I'm requesting the sales achievements report for the team meeting.,sales_report
1622,"Please, can you arrange the sales data for our upcoming audit?",sales_report
1623,Could you deliver the sales report for market analysis?,sales_report
1624,I'd like an overview of the sales performance by product line.,sales_report
1625,Can you put together a sales report with the latest conversion rates?,sales_report
1626,I require a segmented sales report by channels,sales_report
1627,Could you pull up the daily sales transactions report for me?,sales_report
1628,Please share the sales growth report for the recent year.,sales_report
1629,Can we have a detailed look at the sales discrepancies report?,sales_report
1630,I'm in need of the sales volume report for the last quarter,sales_report
1631,Could you send me the sales report along with the profit margins?,sales_report
1632,I need a sales report that highlights top-performing regions.,sales_report
1633,Can you prepare a comparative sales report for the past two years?,sales_report
1634,"Please, could you issue a sales report detailing customer retention?",sales_report
1635,I'd like to see a report on sales lead conversion rates.,sales_report
1636,Could you assemble a sales report that includes return on investment?,sales_report
1637,Please show me our sales report,sales_report
1638,Show me sales report,sales_report
1639,Give me the sales report,sales_report
1640,I want to see the sales report,sales_report
1641,I want to know about our sales,sales_report
1642,Sales report?,sales_report
